observation_time,icao,temperature_k,dewpoint_k,wind_speed_mps,sfc_press_pa,cloud_cover
2021-06-10 20:00:00,KHLC,309.14999977777785,295.272222,7.2018144,93216.28,43.75
2021-06-10 21:00:00,KHLC,309.14999977777785,294.2777775555556,7.7159104,93153.82,43.75
2021-06-10 22:00:00,KHLC,310.14999977777785,294.29999977777777,6.1736224,93091.37,43.75
2021-06-10 23:00:00,KHLC,309.14999977777785,293.2777775555556,8.2300064,93028.91,
2021-06-11 00:00:00,KHLC,308.14999977777785,294.2611108888889,6.1736224,92997.68,
2021-06-11 01:00:00,KHLC,306.14999977777785,294.22222200000004,7.2018144,92997.68,
2021-06-11 02:00:00,KHLC,304.14999977777785,295.1888886666667,5.1454304,92997.68,
2021-06-11 03:00:00,KHLC,301.14999977777785,294.1611108888889,4.1172384000000015,92966.45,
2021-06-11 04:00:00,KHLC,300.14999977777785,294.1611108888889,4.1172384000000015,92966.45,
2021-06-11 05:00:00,KHLC,301.14999977777785,294.1611108888889,7.2018144,92935.23,
2021-06-11 06:00:00,KHLC,300.14999977777785,294.1611108888889,5.1454304,92966.45,
2021-06-11 07:00:00,KHLC,299.14999977777785,295.14999977777785,4.6313344,92904.0,
2021-06-11 08:00:00,KHLC,299.14999977777785,295.14999977777785,4.6313344,92872.77,
2021-06-11 09:00:00,KHLC,298.14999977777785,295.14999977777785,3.6031424,92872.77,
2021-06-11 10:00:00,KHLC,297.14999977777785,296.14999977777785,4.1172384000000015,92872.77,
2021-06-11 11:00:00,KHLC,297.14999977777785,296.14999977777785,2.57048,92904.0,43.75
2021-06-11 12:00:00,KHLC,297.14999977777785,296.14999977777785,1.5422879999999999,92966.45,75.0
2021-06-11 13:00:00,KHLC,298.14999977777785,292.14999977777785,8.744102400000001,93028.91,100.0
2021-06-11 14:00:00,KHLC,297.14999977777785,284.1388886666667,11.3190528,93122.6,
2021-06-11 15:00:00,KHLC,299.14999977777785,284.1611108888889,13.3754368,93309.97,
2021-06-11 16:00:00,KHLC,300.14999977777785,284.17222200000003,12.3472448,93372.42,
2021-06-11 17:00:00,KHLC,301.14999977777785,285.1777775555556,11.833148800000002,93434.88,
2021-06-11 18:00:00,KHLC,302.14999977777785,285.19999977777775,11.833148800000002,93466.11,
2021-06-11 19:00:00,KHLC,304.14999977777785,285.22777755555563,11.3190528,93466.11,
2021-06-11 20:00:00,KHLC,304.14999977777785,286.22222200000004,9.2581984,93497.33,
2021-06-11 21:00:00,KHLC,304.14999977777785,286.22222200000004,9.2581984,93497.33,
2021-06-11 22:00:00,KHLC,304.14999977777785,286.22222200000004,7.7159104,93497.33,
2021-06-11 23:00:00,KHLC,304.14999977777785,287.22222200000004,6.6877184000000005,93528.56,
2021-06-12 00:00:00,KHLC,304.14999977777785,287.22222200000004,7.2018144,93497.33,
2021-06-12 01:00:00,KHLC,302.14999977777785,286.1888886666667,5.6595264,93528.56,
2021-06-12 02:00:00,KHLC,299.14999977777785,287.14999977777785,3.0890464,93622.25,
2021-06-12 03:00:00,KHLC,294.14999977777785,287.122222,3.0890464,93684.7,
