observation_time,icao,temperature_k,dewpoint_k,wind_speed_mps,sfc_press_pa,cloud_cover
2021-06-13 09:00:00,KBOS,290.14999977777785,287.12777755555555,3.6031424,101045.24,
2021-06-13 10:00:00,KBOS,290.14999977777785,287.12777755555555,4.6313344,101045.24,43.75
2021-06-13 11:00:00,KBOS,292.14999977777785,287.122222,2.056384,101112.92,43.75
2021-06-13 12:00:00,KBOS,293.14999977777785,287.122222,2.056384,101146.76,
2021-06-13 13:00:00,KBOS,295.14999977777785,288.12777755555555,3.0890464,101146.76,
2021-06-13 14:00:00,KBOS,297.14999977777785,288.1388886666667,3.0890464,101146.76,
2021-06-13 15:00:00,KBOS,299.14999977777785,287.14999977777785,3.6031424,101112.92,43.75
2021-06-13 16:00:00,KBOS,299.14999977777785,285.1611108888889,4.1172384000000015,101112.92,43.75
2021-06-13 17:00:00,KBOS,300.14999977777785,284.17222200000003,5.1454304,101112.92,75.0
2021-06-13 18:00:00,KBOS,301.14999977777785,284.1777775555556,3.6031424,101079.08,43.75
2021-06-13 19:00:00,KBOS,301.14999977777785,284.1777775555556,4.6313344,101045.24,43.75
2021-06-13 20:00:00,KBOS,302.14999977777785,284.19999977777775,2.57048,101011.4,43.75
2021-06-13 21:00:00,KBOS,302.14999977777785,284.19999977777775,6.1736224,101011.4,43.75
2021-06-13 22:00:00,KBOS,300.14999977777785,284.17222200000003,6.1736224,100977.56,43.75
2021-06-13 23:00:00,KBOS,299.14999977777785,284.1611108888889,6.6877184000000005,100977.56,43.75
2021-06-14 00:00:00,KBOS,297.14999977777785,283.1388886666667,7.2018144,101011.4,
2021-06-14 01:00:00,KBOS,296.14999977777785,284.12777755555555,5.6595264,101045.24,43.75
2021-06-14 02:00:00,KBOS,295.14999977777785,284.122222,6.1736224,101112.92,43.75
2021-06-14 03:00:00,KBOS,293.14999977777785,286.122222,5.1454304,101180.6,
2021-06-14 04:00:00,KBOS,292.14999977777785,286.122222,5.6595264,101214.44,43.75
2021-06-14 05:00:00,KBOS,292.14999977777785,285.1111108888889,5.1454304,101214.44,43.75
2021-06-14 06:00:00,KBOS,291.14999977777785,285.1111108888889,4.1172384000000015,101146.76,
2021-06-14 07:00:00,KBOS,291.14999977777785,285.1111108888889,4.6313344,101180.6,
2021-06-14 08:00:00,KBOS,290.14999977777785,285.122222,4.6313344,101214.44,
2021-06-14 09:00:00,KBOS,289.14999977777785,285.122222,3.0890464,101248.28,
2021-06-14 10:00:00,KBOS,289.14999977777785,285.122222,3.0890464,101248.28,
2021-06-14 11:00:00,KBOS,290.14999977777785,286.122222,4.6313344,101214.44,
2021-06-14 12:00:00,KBOS,291.14999977777785,287.12777755555555,4.1172384000000015,101248.28,
2021-06-14 13:00:00,KBOS,291.14999977777785,287.12777755555555,2.57048,101315.96,43.75
2021-06-14 14:00:00,KBOS,293.14999977777785,287.122222,6.1736224,101417.47,43.75
2021-06-14 15:00:00,KBOS,291.14999977777785,288.12777755555555,4.1172384000000015,101282.12,100.0
2021-06-14 16:00:00,KBOS,292.14999977777785,289.12777755555555,1.5422879999999999,101349.8,75.0
2021-06-14 17:00:00,KBOS,292.14999977777785,289.12777755555555,3.0890464,101315.96,100.0
2021-06-14 18:00:00,KBOS,291.14999977777785,290.1388886666667,1.5422879999999999,101214.44,100.0
2021-06-14 19:00:00,KBOS,292.54999977777777,289.83888866666666,6.1736224,101180.6,75.0
2021-06-14 20:00:00,KBOS,293.14999977777785,289.12777755555555,3.0890464,101112.92,75.0
2021-06-14 21:00:00,KBOS,293.14999977777785,289.12777755555555,5.1454304,101045.24,75.0
2021-06-14 22:00:00,KBOS,291.14999977777785,290.1388886666667,0.0,101011.4,100.0
2021-06-14 23:00:00,KBOS,290.94999977777775,289.23888866666664,2.57048,100977.56,100.0
2021-06-15 00:00:00,KBOS,290.14999977777785,289.1388886666667,3.6031424,100977.56,100.0
2021-06-15 01:00:00,KBOS,290.14999977777785,289.1388886666667,3.0890464,100909.88,100.0
2021-06-15 02:00:00,KBOS,291.14999977777785,289.1388886666667,1.5422879999999999,100943.72,100.0
2021-06-15 03:00:00,KBOS,291.14999977777785,289.1388886666667,0.0,100909.88,100.0
